,pokemon_id,version_group_id,pokemon_move_method_id,level,order,mastery,move_name
2231,84,1,1,30,,,Drill-Peck
2232,84,1,1,36,,,Rage
2233,84,1,1,40,,,Tri-Attack
2234,84,1,1,44,,,Agility
2235,84,1,4,0,,,Whirlwind
2236,84,1,4,0,,,Fly
2237,84,1,4,0,,,Body-Slam
2238,84,1,4,0,,,Take-Down
2239,84,1,4,0,,,Double-Edge
2240,84,1,4,0,,,Toxic
2241,84,1,4,0,,,Rage
2242,84,1,4,0,,,Mimic
2243,84,1,4,0,,,Double-Team
2244,84,1,4,0,,,Reflect
2245,84,1,4,0,,,Bide
2246,84,1,4,0,,,Skull-Bash
2247,84,1,4,0,,,Sky-Attack
2248,84,1,4,0,,,Rest
2249,84,1,4,0,,,Tri-Attack
2250,84,1,4,0,,,Substitute
2251,85,1,1,1,3.0,,Fury-Attack
2252,85,1,1,1,2.0,,Growl
2253,85,1,1,1,1.0,,Peck
2254,85,1,1,20,,,Growl
2255,85,1,1,24,,,Fury-Attack
2256,85,1,1,30,,,Drill-Peck
2257,85,1,1,39,,,Rage
2258,85,1,1,45,,,Tri-Attack
2259,85,1,1,51,,,Agility
2260,85,1,4,0,,,Whirlwind
2261,85,1,4,0,,,Fly
2262,85,1,4,0,,,Body-Slam
2263,85,1,4,0,,,Take-Down
2264,85,1,4,0,,,Double-Edge
2265,85,1,4,0,,,Hyper-Beam
2266,85,1,4,0,,,Toxic
2267,85,1,4,0,,,Rage
2268,85,1,4,0,,,Mimic
2269,85,1,4,0,,,Double-Team
2270,85,1,4,0,,,Reflect
2271,85,1,4,0,,,Bide
2272,85,1,4,0,,,Skull-Bash
2273,85,1,4,0,,,Sky-Attack
2274,85,1,4,0,,,Rest
2275,85,1,4,0,,,Tri-Attack
2276,85,1,4,0,,,Substitute
2277,86,1,1,1,,,Headbutt
2278,86,1,1,30,,,Growl
2279,86,1,1,35,,,Aurora-Beam
2280,86,1,1,40,,,Rest
2281,86,1,1,45,,,Take-Down
2282,86,1,1,50,,,Ice-Beam
2283,86,1,4,0,,,Pay-Day
2284,86,1,4,0,,,Horn-Drill
2285,86,1,4,0,,,Body-Slam
2286,86,1,4,0,,,Take-Down
2287,86,1,4,0,,,Double-Edge
2288,86,1,4,0,,,Water-Gun
2289,86,1,4,0,,,Surf
2290,86,1,4,0,,,Ice-Beam
2291,86,1,4,0,,,Blizzard
2292,86,1,4,0,,,Bubble-Beam
2293,86,1,4,0,,,Strength
2294,86,1,4,0,,,Toxic
2295,86,1,4,0,,,Rage
2296,86,1,4,0,,,Mimic
2297,86,1,4,0,,,Double-Team
2298,86,1,4,0,,,Bide
2299,86,1,4,0,,,Skull-Bash
2300,86,1,4,0,,,Rest
2301,86,1,4,0,,,Substitute
2302,87,1,1,1,1.0,,Headbutt
2303,87,1,1,1,2.0,,Growl
2304,87,1,1,1,3.0,,Aurora-Beam
2305,87,1,1,30,,,Growl
2306,87,1,1,35,,,Aurora-Beam
2307,87,1,1,44,,,Rest
2308,87,1,1,50,,,Take-Down
2309,87,1,1,56,,,Ice-Beam
2310,87,1,4,0,,,Pay-Day
2311,87,1,4,0,,,Horn-Drill
2312,87,1,4,0,,,Body-Slam
2313,87,1,4,0,,,Take-Down
2314,87,1,4,0,,,Double-Edge
2315,87,1,4,0,,,Water-Gun
2316,87,1,4,0,,,Surf
2317,87,1,4,0,,,Ice-Beam
2318,87,1,4,0,,,Blizzard
2319,87,1,4,0,,,Bubble-Beam
2320,87,1,4,0,,,Hyper-Beam
2321,87,1,4,0,,,Strength
2322,87,1,4,0,,,Toxic
2323,87,1,4,0,,,Rage
2324,87,1,4,0,,,Mimic
2325,87,1,4,0,,,Double-Team
2326,87,1,4,0,,,Bide
2327,87,1,4,0,,,Skull-Bash
2328,87,1,4,0,,,Rest
2329,87,1,4,0,,,Substitute
2330,88,1,1,1,1.0,,Pound
2331,88,1,1,1,2.0,,Disable
2332,88,1,1,30,,,Poison-Gas
2333,88,1,1,33,,,Minimize
2334,88,1,1,37,,,Sludge
2335,88,1,1,42,,,Harden
2336,88,1,1,48,,,Screech
2337,88,1,1,55,,,Acid-Armor
2338,88,1,4,0,,,Body-Slam
2339,88,1,4,0,,,Mega-Drain
2340,88,1,4,0,,,Thunderbolt
2341,88,1,4,0,,,Thunder
2342,88,1,4,0,,,Toxic
2343,88,1,4,0,,,Rage
2344,88,1,4,0,,,Mimic
2345,88,1,4,0,,,Double-Team
2346,88,1,4,0,,,Bide
2347,88,1,4,0,,,Self-Destruct
2348,88,1,4,0,,,Fire-Blast
2349,88,1,4,0,,,Explosion
2350,88,1,4,0,,,Rest
2351,88,1,4,0,,,Substitute
2352,89,1,1,1,1.0,,Pound
2353,89,1,1,1,2.0,,Disable
2354,89,1,1,1,3.0,,Poison-Gas
2355,89,1,1,30,,,Poison-Gas
2356,89,1,1,33,,,Minimize
2357,89,1,1,37,,,Sludge
2358,89,1,1,45,,,Harden
2359,89,1,1,53,,,Screech
2360,89,1,1,60,,,Acid-Armor
2361,89,1,4,0,,,Body-Slam
2362,89,1,4,0,,,Hyper-Beam
2363,89,1,4,0,,,Mega-Drain
2364,89,1,4,0,,,Thunderbolt
2365,89,1,4,0,,,Thunder
2366,89,1,4,0,,,Toxic
2367,89,1,4,0,,,Rage
2368,89,1,4,0,,,Mimic
2369,89,1,4,0,,,Double-Team
2370,89,1,4,0,,,Bide
2371,89,1,4,0,,,Self-Destruct
2372,89,1,4,0,,,Fire-Blast
2373,89,1,4,0,,,Explosion
2374,89,1,4,0,,,Rest
2375,89,1,4,0,,,Substitute
2376,90,1,1,1,1.0,,Tackle
2377,90,1,1,1,2.0,,Withdraw
2378,90,1,1,18,,,Supersonic
2379,90,1,1,23,,,Clamp
2380,90,1,1,30,,,Aurora-Beam
2381,90,1,1,39,,,Leer
2382,90,1,1,50,,,Ice-Beam
2383,90,1,4,0,,,Take-Down
2384,90,1,4,0,,,Double-Edge
2385,90,1,4,0,,,Water-Gun
2386,90,1,4,0,,,Surf
2387,90,1,4,0,,,Ice-Beam
2388,90,1,4,0,,,Blizzard
2389,90,1,4,0,,,Bubble-Beam
2390,90,1,4,0,,,Toxic
2391,90,1,4,0,,,Rage
2392,90,1,4,0,,,Teleport
2393,90,1,4,0,,,Mimic
2394,90,1,4,0,,,Double-Team
2395,90,1,4,0,,,Reflect
2396,90,1,4,0,,,Bide
2397,90,1,4,0,,,Self-Destruct
2398,90,1,4,0,,,Swift
2399,90,1,4,0,,,Explosion
2400,90,1,4,0,,,Rest
2401,90,1,4,0,,,Tri-Attack
2402,90,1,4,0,,,Substitute
2403,91,1,1,1,2.0,,Supersonic
2404,91,1,1,1,4.0,,Aurora-Beam
2405,91,1,1,1,1.0,,Withdraw
2406,91,1,1,1,3.0,,Clamp
2407,91,1,1,50,,,Spike-Cannon
2408,91,1,4,0,,,Take-Down
2409,91,1,4,0,,,Double-Edge
2410,91,1,4,0,,,Water-Gun
2411,91,1,4,0,,,Surf
2412,91,1,4,0,,,Ice-Beam
2413,91,1,4,0,,,Blizzard
2414,91,1,4,0,,,Bubble-Beam
2415,91,1,4,0,,,Hyper-Beam
2416,91,1,4,0,,,Toxic
2417,91,1,4,0,,,Rage
2418,91,1,4,0,,,Teleport
2419,91,1,4,0,,,Mimic
2420,91,1,4,0,,,Double-Team
2421,91,1,4,0,,,Reflect
2422,91,1,4,0,,,Bide
2423,91,1,4,0,,,Self-Destruct
2424,91,1,4,0,,,Swift
2425,91,1,4,0,,,Explosion
2426,91,1,4,0,,,Rest
2427,91,1,4,0,,,Tri-Attack
2428,91,1,4,0,,,Substitute
2429,92,1,1,1,3.0,,Night-Shade
2430,92,1,1,1,2.0,,Confuse-Ray
2431,92,1,1,1,1.0,,Lick
2432,92,1,1,27,,,Hypnosis
2433,92,1,1,35,,,Dream-Eater
2434,92,1,4,0,,,Mega-Drain
2435,92,1,4,0,,,Thunderbolt
2436,92,1,4,0,,,Thunder
2437,92,1,4,0,,,Toxic
2438,92,1,4,0,,,Psychic
2439,92,1,4,0,,,Rage
2440,92,1,4,0,,,Mimic
2441,92,1,4,0,,,Double-Team
2442,92,1,4,0,,,Bide
2443,92,1,4,0,,,Self-Destruct
2444,92,1,4,0,,,Dream-Eater
2445,92,1,4,0,,,Psywave
2446,92,1,4,0,,,Explosion
2447,92,1,4,0,,,Rest
2448,92,1,4,0,,,Substitute
2449,93,1,1,1,3.0,,Night-Shade
2450,93,1,1,1,2.0,,Confuse-Ray
2451,93,1,1,1,1.0,,Lick
2452,93,1,1,29,,,Hypnosis
2453,93,1,1,38,,,Dream-Eater
2454,93,1,4,0,,,Mega-Drain
2455,93,1,4,0,,,Thunderbolt
2456,93,1,4,0,,,Thunder
2457,93,1,4,0,,,Toxic
2458,93,1,4,0,,,Psychic
2459,93,1,4,0,,,Rage
2460,93,1,4,0,,,Mimic
2461,93,1,4,0,,,Double-Team
2462,93,1,4,0,,,Bide
2463,93,1,4,0,,,Self-Destruct
2464,93,1,4,0,,,Dream-Eater
2465,93,1,4,0,,,Psywave
2466,93,1,4,0,,,Explosion
2467,93,1,4,0,,,Rest
2468,93,1,4,0,,,Substitute
2469,94,1,1,1,3.0,,Night-Shade
2470,94,1,1,1,2.0,,Confuse-Ray
2471,94,1,1,1,1.0,,Lick
2472,94,1,1,29,,,Hypnosis
2473,94,1,1,38,,,Dream-Eater
2474,94,1,4,0,,,Mega-Punch
2475,94,1,4,0,,,Mega-Kick
2476,94,1,4,0,,,Body-Slam
2477,94,1,4,0,,,Take-Down
2478,94,1,4,0,,,Double-Edge
2479,94,1,4,0,,,Hyper-Beam
2480,94,1,4,0,,,Submission
2481,94,1,4,0,,,Counter
2482,94,1,4,0,,,Seismic-Toss
2483,94,1,4,0,,,Strength
2484,94,1,4,0,,,Mega-Drain
2485,94,1,4,0,,,Thunderbolt
2486,94,1,4,0,,,Thunder
2487,94,1,4,0,,,Toxic
2488,94,1,4,0,,,Psychic
2489,94,1,4,0,,,Rage
2490,94,1,4,0,,,Mimic
2491,94,1,4,0,,,Double-Team
2492,94,1,4,0,,,Bide
2493,94,1,4,0,,,Metronome
2494,94,1,4,0,,,Self-Destruct
2495,94,1,4,0,,,Skull-Bash
2496,94,1,4,0,,,Dream-Eater
2497,94,1,4,0,,,Psywave
2498,94,1,4,0,,,Explosion
2499,94,1,4,0,,,Rest
2500,94,1,4,0,,,Substitute
2501,95,1,1,1,1.0,,Tackle
2502,95,1,1,1,2.0,,Screech
2503,95,1,1,15,,,Bind
2504,95,1,1,19,,,Rock-Throw
2505,95,1,1,25,,,Rage
2506,95,1,1,33,,,Slam
2507,95,1,1,43,,,Harden
2508,95,1,4,0,,,Body-Slam
2509,95,1,4,0,,,Take-Down
2510,95,1,4,0,,,Double-Edge
2511,95,1,4,0,,,Strength
2512,95,1,4,0,,,Earthquake
2513,95,1,4,0,,,Fissure
2514,95,1,4,0,,,Dig
2515,95,1,4,0,,,Toxic
2516,95,1,4,0,,,Rage
2517,95,1,4,0,,,Mimic
2518,95,1,4,0,,,Double-Team
2519,95,1,4,0,,,Bide
2520,95,1,4,0,,,Self-Destruct
2521,95,1,4,0,,,Skull-Bash
2522,95,1,4,0,,,Explosion
2523,95,1,4,0,,,Rest
2524,95,1,4,0,,,Rock-Slide
2525,95,1,4,0,,,Substitute
2526,96,1,1,1,1.0,,Pound
2527,96,1,1,1,2.0,,Hypnosis
2528,96,1,1,12,,,Disable
2529,96,1,1,17,,,Confusion
2530,96,1,1,24,,,Headbutt
2531,96,1,1,29,,,Poison-Gas
2532,96,1,1,32,,,Psychic
2533,96,1,1,37,,,Meditate
2534,96,1,4,0,,,Mega-Punch
2535,96,1,4,0,,,Mega-Kick
2536,96,1,4,0,,,Body-Slam
2537,96,1,4,0,,,Take-Down
2538,96,1,4,0,,,Double-Edge
2539,96,1,4,0,,,Submission
2540,96,1,4,0,,,Counter
2541,96,1,4,0,,,Seismic-Toss
2542,96,1,4,0,,,Thunder-Wave
2543,96,1,4,0,,,Toxic
2544,96,1,4,0,,,Psychic
2545,96,1,4,0,,,Rage
2546,96,1,4,0,,,Teleport
2547,96,1,4,0,,,Mimic
2548,96,1,4,0,,,Double-Team
2549,96,1,4,0,,,Reflect
2550,96,1,4,0,,,Bide
2551,96,1,4,0,,,Metronome
2552,96,1,4,0,,,Skull-Bash
2553,96,1,4,0,,,Dream-Eater
2554,96,1,4,0,,,Flash
2555,96,1,4,0,,,Psywave
2556,96,1,4,0,,,Rest
2557,96,1,4,0,,,Tri-Attack
2558,96,1,4,0,,,Substitute
2559,97,1,1,1,1.0,,Pound
2560,97,1,1,1,3.0,,Disable
2561,97,1,1,1,4.0,,Confusion
2562,97,1,1,1,2.0,,Hypnosis
2563,97,1,1,12,,,Disable
2564,97,1,1,17,,,Confusion
2565,97,1,1,24,,,Headbutt
2566,97,1,1,33,,,Poison-Gas
2567,97,1,1,37,,,Psychic
2568,97,1,1,43,,,Meditate
2569,97,1,4,0,,,Mega-Punch
2570,97,1,4,0,,,Mega-Kick
2571,97,1,4,0,,,Body-Slam
2572,97,1,4,0,,,Take-Down
2573,97,1,4,0,,,Double-Edge
2574,97,1,4,0,,,Hyper-Beam
2575,97,1,4,0,,,Submission
2576,97,1,4,0,,,Counter
2577,97,1,4,0,,,Seismic-Toss
2578,97,1,4,0,,,Thunder-Wave
2579,97,1,4,0,,,Toxic
2580,97,1,4,0,,,Psychic
2581,97,1,4,0,,,Rage
2582,97,1,4,0,,,Teleport
2583,97,1,4,0,,,Mimic
2584,97,1,4,0,,,Double-Team
2585,97,1,4,0,,,Reflect
2586,97,1,4,0,,,Bide
2587,97,1,4,0,,,Metronome
2588,97,1,4,0,,,Skull-Bash
2589,97,1,4,0,,,Dream-Eater
2590,97,1,4,0,,,Flash
2591,97,1,4,0,,,Psywave
2592,97,1,4,0,,,Rest
2593,97,1,4,0,,,Tri-Attack
2594,97,1,4,0,,,Substitute
2595,98,1,1,1,2.0,,Leer
2596,98,1,1,1,1.0,,Bubble
2597,98,1,1,20,,,Vice-Grip
2598,98,1,1,25,,,Guillotine
2599,98,1,1,30,,,Stomp
2600,98,1,1,35,,,Crabhammer
2601,98,1,1,40,,,Harden
2602,98,1,4,0,,,Swords-Dance
2603,98,1,4,0,,,Cut
2604,98,1,4,0,,,Body-Slam
2605,98,1,4,0,,,Take-Down
2606,98,1,4,0,,,Double-Edge
2607,98,1,4,0,,,Water-Gun
2608,98,1,4,0,,,Surf
2609,98,1,4,0,,,Ice-Beam
2610,98,1,4,0,,,Blizzard
2611,98,1,4,0,,,Bubble-Beam
2612,98,1,4,0,,,Strength
2613,98,1,4,0,,,Toxic
2614,98,1,4,0,,,Rage
2615,98,1,4,0,,,Mimic
2616,98,1,4,0,,,Double-Team
2617,98,1,4,0,,,Bide
2618,98,1,4,0,,,Rest
2619,98,1,4,0,,,Substitute
2620,99,1,1,1,3.0,,Vice-Grip
2621,99,1,1,1,2.0,,Leer
2622,99,1,1,1,1.0,,Bubble
2623,99,1,1,20,,,Vice-Grip
2624,99,1,1,25,,,Guillotine
2625,99,1,1,34,,,Stomp
2626,99,1,1,42,,,Crabhammer
2627,99,1,1,49,,,Harden
2628,99,1,4,0,,,Swords-Dance
2629,99,1,4,0,,,Cut
2630,99,1,4,0,,,Body-Slam
2631,99,1,4,0,,,Take-Down
2632,99,1,4,0,,,Double-Edge
2633,99,1,4,0,,,Water-Gun
2634,99,1,4,0,,,Surf
2635,99,1,4,0,,,Ice-Beam
2636,99,1,4,0,,,Blizzard
2637,99,1,4,0,,,Bubble-Beam
2638,99,1,4,0,,,Hyper-Beam
2639,99,1,4,0,,,Strength
2640,99,1,4,0,,,Toxic
2641,99,1,4,0,,,Rage
2642,99,1,4,0,,,Mimic
2643,99,1,4,0,,,Double-Team
2644,99,1,4,0,,,Bide
2645,99,1,4,0,,,Rest
2646,99,1,4,0,,,Substitute
2647,100,1,1,1,1.0,,Tackle
2648,100,1,1,1,2.0,,Screech
2649,100,1,1,17,,,Sonic-Boom
2650,100,1,1,22,,,Self-Destruct
2651,100,1,1,29,,,Light-Screen
2652,100,1,1,36,,,Swift
2653,100,1,1,43,,,Explosion
2654,100,1,4,0,,,Take-Down
2655,100,1,4,0,,,Thunderbolt
2656,100,1,4,0,,,Thunder-Wave
2657,100,1,4,0,,,Thunder
2658,100,1,4,0,,,Toxic
2659,100,1,4,0,,,Rage
2660,100,1,4,0,,,Teleport
2661,100,1,4,0,,,Mimic
2662,100,1,4,0,,,Double-Team
2663,100,1,4,0,,,Reflect
2664,100,1,4,0,,,Bide
2665,100,1,4,0,,,Self-Destruct
2666,100,1,4,0,,,Swift
2667,100,1,4,0,,,Flash
2668,100,1,4,0,,,Explosion
2669,100,1,4,0,,,Rest
2670,100,1,4,0,,,Substitute
2671,101,1,1,1,1.0,,Tackle
2672,101,1,1,1,3.0,,Sonic-Boom
2673,101,1,1,1,2.0,,Screech
2674,101,1,1,17,,,Sonic-Boom
2675,101,1,1,22,,,Self-Destruct
2676,101,1,1,29,,,Light-Screen
2677,101,1,1,40,,,Swift
2678,101,1,1,50,,,Explosion
2679,101,1,4,0,,,Take-Down
2680,101,1,4,0,,,Hyper-Beam
2681,101,1,4,0,,,Thunderbolt
2682,101,1,4,0,,,Thunder-Wave
2683,101,1,4,0,,,Thunder
2684,101,1,4,0,,,Toxic
2685,101,1,4,0,,,Rage
2686,101,1,4,0,,,Teleport
2687,101,1,4,0,,,Mimic
2688,101,1,4,0,,,Double-Team
2689,101,1,4,0,,,Reflect
2690,101,1,4,0,,,Bide
2691,101,1,4,0,,,Self-Destruct
2692,101,1,4,0,,,Swift
2693,101,1,4,0,,,Skull-Bash
2694,101,1,4,0,,,Flash
2695,101,1,4,0,,,Explosion
2696,101,1,4,0,,,Rest
2697,101,1,4,0,,,Substitute
2698,102,1,1,1,2.0,,Hypnosis
2699,102,1,1,1,1.0,,Barrage
2700,102,1,1,25,,,Reflect
2701,102,1,1,28,,,Leech-Seed
2702,102,1,1,32,,,Stun-Spore
2703,102,1,1,37,,,Poison-Powder
2704,102,1,1,42,,,Solar-Beam
2705,102,1,1,48,,,Sleep-Powder
2706,102,1,4,0,,,Take-Down
2707,102,1,4,0,,,Double-Edge
2708,102,1,4,0,,,Toxic
2709,102,1,4,0,,,Psychic
2710,102,1,4,0,,,Rage
2711,102,1,4,0,,,Teleport
2712,102,1,4,0,,,Mimic
2713,102,1,4,0,,,Double-Team
2714,102,1,4,0,,,Reflect
2715,102,1,4,0,,,Bide
2716,102,1,4,0,,,Self-Destruct
2717,102,1,4,0,,,Egg-Bomb
2718,102,1,4,0,,,Psywave
2719,102,1,4,0,,,Explosion
2720,102,1,4,0,,,Rest
2721,102,1,4,0,,,Substitute
2722,103,1,1,1,2.0,,Hypnosis
2723,103,1,1,1,1.0,,Barrage
2724,103,1,1,28,,,Stomp
2725,103,1,4,0,,,Take-Down
2726,103,1,4,0,,,Double-Edge
2727,103,1,4,0,,,Hyper-Beam
2728,103,1,4,0,,,Strength
2729,103,1,4,0,,,Mega-Drain
2730,103,1,4,0,,,Solar-Beam
2731,103,1,4,0,,,Toxic
2732,103,1,4,0,,,Psychic
2733,103,1,4,0,,,Rage
2734,103,1,4,0,,,Teleport
2735,103,1,4,0,,,Mimic
2736,103,1,4,0,,,Double-Team
2737,103,1,4,0,,,Reflect
2738,103,1,4,0,,,Bide
2739,103,1,4,0,,,Self-Destruct
2740,103,1,4,0,,,Egg-Bomb
2741,103,1,4,0,,,Psywave
2742,103,1,4,0,,,Explosion
2743,103,1,4,0,,,Rest
2744,103,1,4,0,,,Substitute
2745,104,1,1,1,2.0,,Growl
2746,104,1,1,1,1.0,,Bone-Club
2747,104,1,1,25,,,Leer
2748,104,1,1,31,,,Focus-Energy
2749,104,1,1,38,,,Thrash
2750,104,1,1,43,,,Bonemerang
2751,104,1,1,46,,,Rage
2752,104,1,4,0,,,Mega-Punch
2753,104,1,4,0,,,Mega-Kick
2754,104,1,4,0,,,Body-Slam
2755,104,1,4,0,,,Take-Down
2756,104,1,4,0,,,Double-Edge
2757,104,1,4,0,,,Water-Gun
2758,104,1,4,0,,,Ice-Beam
2759,104,1,4,0,,,Blizzard
2760,104,1,4,0,,,Bubble-Beam
2761,104,1,4,0,,,Submission
2762,104,1,4,0,,,Counter
2763,104,1,4,0,,,Seismic-Toss
2764,104,1,4,0,,,Strength
2765,104,1,4,0,,,Earthquake
2766,104,1,4,0,,,Fissure
2767,104,1,4,0,,,Dig
2768,104,1,4,0,,,Toxic
2769,104,1,4,0,,,Rage
2770,104,1,4,0,,,Mimic
2771,104,1,4,0,,,Double-Team
2772,104,1,4,0,,,Bide
2773,104,1,4,0,,,Fire-Blast
2774,104,1,4,0,,,Skull-Bash
2775,104,1,4,0,,,Rest
2776,104,1,4,0,,,Substitute
2777,105,1,1,1,3.0,,Leer
2778,105,1,1,1,2.0,,Growl
2779,105,1,1,1,4.0,,Focus-Energy
2780,105,1,1,1,1.0,,Bone-Club
2781,105,1,1,25,,,Leer
2782,105,1,1,33,,,Focus-Energy
2783,105,1,1,41,,,Thrash
2784,105,1,1,48,,,Bonemerang
2785,105,1,1,55,,,Rage
2786,105,1,4,0,,,Mega-Punch
2787,105,1,4,0,,,Mega-Kick
2788,105,1,4,0,,,Body-Slam
2789,105,1,4,0,,,Take-Down
2790,105,1,4,0,,,Double-Edge
2791,105,1,4,0,,,Water-Gun
2792,105,1,4,0,,,Ice-Beam
2793,105,1,4,0,,,Blizzard
2794,105,1,4,0,,,Bubble-Beam
2795,105,1,4,0,,,Hyper-Beam
2796,105,1,4,0,,,Submission
2797,105,1,4,0,,,Counter
2798,105,1,4,0,,,Seismic-Toss
2799,105,1,4,0,,,Strength
2800,105,1,4,0,,,Earthquake
2801,105,1,4,0,,,Fissure
2802,105,1,4,0,,,Dig
2803,105,1,4,0,,,Toxic
2804,105,1,4,0,,,Rage
2805,105,1,4,0,,,Mimic
2806,105,1,4,0,,,Double-Team
2807,105,1,4,0,,,Bide
2808,105,1,4,0,,,Fire-Blast
2809,105,1,4,0,,,Skull-Bash
2810,105,1,4,0,,,Rest
2811,105,1,4,0,,,Substitute
2812,106,1,1,1,1.0,,Double-Kick
2813,106,1,1,1,2.0,,Meditate
2814,106,1,1,33,,,Rolling-Kick
2815,106,1,1,38,,,Jump-Kick
2816,106,1,1,43,,,Focus-Energy
2817,106,1,1,48,,,High-Jump-Kick
2818,106,1,1,53,,,Mega-Kick
2819,106,1,4,0,,,Mega-Punch
2820,106,1,4,0,,,Mega-Kick
2821,106,1,4,0,,,Body-Slam
2822,106,1,4,0,,,Take-Down
2823,106,1,4,0,,,Double-Edge
2824,106,1,4,0,,,Submission
2825,106,1,4,0,,,Counter
2826,106,1,4,0,,,Seismic-Toss
2827,106,1,4,0,,,Strength
2828,106,1,4,0,,,Toxic
2829,106,1,4,0,,,Rage
2830,106,1,4,0,,,Mimic
2831,106,1,4,0,,,Double-Team
2832,106,1,4,0,,,Bide
2833,106,1,4,0,,,Metronome
2834,106,1,4,0,,,Swift
2835,106,1,4,0,,,Skull-Bash
2836,106,1,4,0,,,Rest
2837,106,1,4,0,,,Substitute
2838,107,1,1,1,1.0,,Comet-Punch
2839,107,1,1,1,2.0,,Agility
2840,107,1,1,33,,,Fire-Punch
2841,107,1,1,38,,,Ice-Punch
2842,107,1,1,43,,,Thunder-Punch
2843,107,1,1,48,,,Mega-Punch
2844,107,1,1,53,,,Counter
2845,107,1,4,0,,,Mega-Punch
2846,107,1,4,0,,,Mega-Kick
2847,107,1,4,0,,,Body-Slam
2848,107,1,4,0,,,Take-Down
2849,107,1,4,0,,,Double-Edge
2850,107,1,4,0,,,Submission
2851,107,1,4,0,,,Counter
2852,107,1,4,0,,,Seismic-Toss
2853,107,1,4,0,,,Strength
2854,107,1,4,0,,,Toxic
2855,107,1,4,0,,,Rage
2856,107,1,4,0,,,Mimic
2857,107,1,4,0,,,Double-Team
2858,107,1,4,0,,,Bide
2859,107,1,4,0,,,Metronome
2860,107,1,4,0,,,Swift
2861,107,1,4,0,,,Skull-Bash
2862,107,1,4,0,,,Rest
2863,107,1,4,0,,,Substitute
2864,108,1,1,1,1.0,,Wrap
2865,108,1,1,1,2.0,,Supersonic
2866,108,1,1,7,,,Stomp
2867,108,1,1,15,,,Disable
2868,108,1,1,23,,,Defense-Curl
2869,108,1,1,31,,,Slam
2870,108,1,1,39,,,Screech
2871,108,1,4,0,,,Mega-Punch
2872,108,1,4,0,,,Swords-Dance
2873,108,1,4,0,,,Cut
2874,108,1,4,0,,,Mega-Kick
2875,108,1,4,0,,,Body-Slam
2876,108,1,4,0,,,Take-Down
2877,108,1,4,0,,,Double-Edge
2878,108,1,4,0,,,Water-Gun
2879,108,1,4,0,,,Surf
2880,108,1,4,0,,,Ice-Beam
2881,108,1,4,0,,,Blizzard
2882,108,1,4,0,,,Bubble-Beam
2883,108,1,4,0,,,Hyper-Beam
2884,108,1,4,0,,,Submission
2885,108,1,4,0,,,Counter
2886,108,1,4,0,,,Seismic-Toss
2887,108,1,4,0,,,Strength
2888,108,1,4,0,,,Thunderbolt
2889,108,1,4,0,,,Thunder
2890,108,1,4,0,,,Earthquake
2891,108,1,4,0,,,Fissure
2892,108,1,4,0,,,Toxic
2893,108,1,4,0,,,Rage
2894,108,1,4,0,,,Mimic
2895,108,1,4,0,,,Double-Team
2896,108,1,4,0,,,Bide
2897,108,1,4,0,,,Fire-Blast
2898,108,1,4,0,,,Skull-Bash
2899,108,1,4,0,,,Rest
2900,108,1,4,0,,,Substitute
2901,109,1,1,1,1.0,,Tackle
2902,109,1,1,1,2.0,,Smog
2903,109,1,1,32,,,Sludge
2904,109,1,1,37,,,Smokescreen
2905,109,1,1,40,,,Self-Destruct
2906,109,1,1,45,,,Haze
2907,109,1,1,48,,,Explosion
2908,109,1,4,0,,,Thunderbolt
2909,109,1,4,0,,,Thunder
2910,109,1,4,0,,,Toxic
2911,109,1,4,0,,,Rage
2912,109,1,4,0,,,Mimic
2913,109,1,4,0,,,Double-Team
2914,109,1,4,0,,,Bide
2915,109,1,4,0,,,Self-Destruct
2916,109,1,4,0,,,Fire-Blast
2917,109,1,4,0,,,Explosion
2918,109,1,4,0,,,Rest
2919,109,1,4,0,,,Substitute
2920,110,1,1,1,1.0,,Tackle
2921,110,1,1,1,2.0,,Smog
2922,110,1,1,1,3.0,,Sludge
2923,110,1,1,32,,,Sludge
2924,110,1,1,39,,,Smokescreen
2925,110,1,1,43,,,Self-Destruct
2926,110,1,1,49,,,Haze
2927,110,1,1,53,,,Explosion
2928,110,1,4,0,,,Hyper-Beam
2929,110,1,4,0,,,Thunderbolt
2930,110,1,4,0,,,Thunder
2931,110,1,4,0,,,Toxic
2932,110,1,4,0,,,Rage
2933,110,1,4,0,,,Mimic
2934,110,1,4,0,,,Double-Team
2935,110,1,4,0,,,Bide
2936,110,1,4,0,,,Self-Destruct
2937,110,1,4,0,,,Fire-Blast
2938,110,1,4,0,,,Explosion
2939,110,1,4,0,,,Rest
2940,110,1,4,0,,,Substitute
2941,111,1,1,1,,,Horn-Attack
2942,111,1,1,30,,,Stomp
2943,111,1,1,35,,,Tail-Whip
2944,111,1,1,40,,,Fury-Attack
2945,111,1,1,45,,,Horn-Drill
2946,111,1,1,50,,,Leer
2947,111,1,1,55,,,Take-Down
2948,111,1,4,0,,,Horn-Drill
2949,111,1,4,0,,,Body-Slam
2950,111,1,4,0,,,Take-Down
2951,111,1,4,0,,,Double-Edge
2952,111,1,4,0,,,Strength
2953,111,1,4,0,,,Thunderbolt
2954,111,1,4,0,,,Thunder
2955,111,1,4,0,,,Earthquake
2956,111,1,4,0,,,Fissure
2957,111,1,4,0,,,Dig
2958,111,1,4,0,,,Toxic
